step,particle_id,from,to
7407,25207,FUN_1,FUN_2
7409,2838,FUN_2,FUN_1
7421,7267,FUN_1,FUN_2
7431,29869,FUN_3,FUN_2
7435,8839,FUN_2,FUN_3
7438,20167,FUN_2,FUN_1
7440,4408,FUN_2,FUN_3
7445,15096,FUN_3,FUN_2
7457,12062,FUN_6,FUN_5
7479,13986,FUN_1,FUN_2
7482,22282,RET,CUBE_R
7515,22938,FUN_3,FUN_4
7516,12746,FUN_6,CUBE_R
7521,29731,FUN_1,FUN_2
7528,9183,CUBE_L,RET
7537,10104,RET,CUBE_L
7537,19973,FUN_4,FUN_5
7551,10343,CUBE_L,RET
7563,3410,CUBE_R,RET
7586,27837,CUBE_R,RET
7617,28864,CUBE_R,RET
7641,11948,CUBE_L,RET
7641,15938,FUN_2,FUN_1
7671,16804,FUN_3,FUN_4
7684,4813,FUN_1,FUN_2
7703,22368,FUN_2,FUN_3
7708,22136,FUN_2,FUN_3
7736,24028,FUN_4,FUN_3
7747,8568,RET,CUBE_R
7747,19340,FUN_2,FUN_3
7759,25701,FUN_3,FUN_2
7780,26031,CUBE_L,RET
7806,2716,FUN_1,FUN_2
7812,25118,FUN_1,FUN_2
7834,19987,RET,CUBE_L
7843,27266,FUN_6,CUBE_R
7844,25557,FUN_3,FUN_4
7861,7084,FUN_2,FUN_3
7862,9007,RET,CUBE_R
7891,29933,FUN_3,FUN_2
7899,13797,FUN_2,FUN_3
7899,9284,FUN_1,FUN_2
7916,9701,CUBE_L,RET
7916,10240,RET,CUBE_L
7924,22104,CUBE_R,FUN_6
7930,27095,FUN_3,FUN_2
7950,1461,FUN_2,FUN_3
8020,18883,FUN_5,FUN_6
8042,12569,FUN_6,FUN_5
8043,14862,FUN_5,FUN_6
8052,16718,FUN_1,FUN_2
8063,19041,FUN_2,FUN_3
8104,5604,FUN_2,FUN_1
8125,14241,FUN_3,FUN_4
8145,18891,FUN_4,FUN_3
8167,28281,FUN_3,FUN_2
8169,29443,FUN_2,FUN_1
8189,9216,FUN_2,FUN_1
8190,9750,FUN_2,FUN_1
8210,16176,CUBE_R,RET
8232,26473,CUBE_L,RET
8236,3476,FUN_3,FUN_4
8316,26920,FUN_3,FUN_2
8321,5569,FUN_5,FUN_6
8323,20027,CUBE_L,RET
8367,695,CUBE_L,FUN_1
8391,25907,FUN_2,FUN_3
8411,20603,FUN_4,FUN_3
8414,17623,FUN_3,FUN_2
8414,28174,FUN_1,FUN_2
8434,9986,CUBE_R,RET
8458,15714,FUN_3,FUN_2
8491,20470,FUN_3,FUN_2
8492,26375,FUN_6,FUN_5
8493,7349,FUN_3,FUN_4
8498,22174,FUN_5,FUN_4
8499,18113,CUBE_R,FUN_6
8499,29069,CUBE_L,RET
8508,18435,RET,CUBE_L
8512,6518,RET,CUBE_R
8524,14791,CUBE_R,FUN_6
8531,12484,CUBE_R,FUN_6
8536,12854,FUN_3,FUN_4
8541,24874,FUN_3,FUN_4
8564,7032,FUN_1,FUN_2
8585,10530,FUN_2,FUN_3
8597,1346,FUN_2,FUN_1
8617,18167,FUN_2,FUN_1
8625,17704,FUN_5,FUN_4
8648,17942,RET,CUBE_L
8675,16252,RET,CUBE_L
8689,2647,FUN_3,FUN_2
8689,26118,FUN_4,FUN_3
8694,19794,FUN_3,FUN_2
8707,4935,RET,CUBE_L
8714,7508,FUN_5,FUN_6
8716,1844,FUN_5,FUN_4
8731,21459,FUN_1,FUN_2
8731,22352,FUN_3,FUN_2
8733,14817,FUN_3,FUN_2
8751,8302,FUN_6,CUBE_R
8778,905,FUN_2,FUN_1
8778,14725,FUN_1,FUN_2
8798,14903,FUN_3,FUN_2
8813,11979,CUBE_L,RET
8820,5186,FUN_2,FUN_3
8831,22408,FUN_2,FUN_3
8845,12623,FUN_2,FUN_3
8847,1588,FUN_3,FUN_2
8868,22880,FUN_5,FUN_6
8917,18220,CUBE_R,RET
8918,2686,FUN_6,CUBE_R
8931,28015,FUN_2,FUN_3
8931,15091,FUN_2,FUN_3
8947,21749,FUN_3,FUN_4
8949,13926,FUN_3,FUN_4
8982,26498,FUN_1,FUN_2
9003,15830,FUN_5,FUN_4
9015,18744,RET,CUBE_R
9024,14332,FUN_3,FUN_4
9030,29529,CUBE_R,FUN_6
9060,23827,CUBE_L,FUN_1
9068,12856,FUN_1,FUN_2
9068,6067,FUN_4,FUN_5
9076,22377,FUN_2,FUN_3
9076,4926,CUBE_L,RET
9089,5769,FUN_6,CUBE_R
9109,19744,FUN_5,FUN_4
9143,5516,RET,CUBE_R
9176,28320,CUBE_R,FUN_6
9178,25920,FUN_4,FUN_3
9228,15298,FUN_2,FUN_1
9244,12383,FUN_4,FUN_5
9246,280,CUBE_R,FUN_6
9253,19388,CUBE_L,FUN_1
9261,16091,FUN_2,FUN_1
9263,2518,FUN_2,FUN_3
9269,28357,FUN_2,FUN_1
9300,23314,CUBE_R,RET
9308,24229,CUBE_L,FUN_1
9324,15617,CUBE_R,RET
9324,26499,FUN_1,FUN_2
9328,4941,FUN_3,FUN_4
9335,28825,FUN_2,FUN_1
9358,12833,FUN_1,CUBE_L
9369,13515,FUN_2,FUN_3
9374,21201,CUBE_L,RET
9382,20033,FUN_3,FUN_2
9386,14475,RET,CUBE_R
9395,8419,FUN_1,FUN_2
9398,12069,FUN_2,FUN_1
9419,11005,RET,CUBE_R
9447,4234,FUN_4,FUN_3
9453,3937,FUN_2,FUN_1
9459,25235,FUN_3,FUN_2
9481,1260,CUBE_L,RET
9481,7604,FUN_2,FUN_1
9496,11566,FUN_1,FUN_2
9540,11157,FUN_2,FUN_1
9540,22842,FUN_1,FUN_2
9577,11453,FUN_3,FUN_2
9617,13203,CUBE_L,RET
9655,18766,FUN_3,FUN_4
9668,12058,CUBE_L,FUN_1
9678,5126,CUBE_L,RET
9684,2249,FUN_3,FUN_2
9686,3971,FUN_2,FUN_1
9696,4544,RET,CUBE_R
9717,2598,FUN_3,FUN_4
9719,24989,FUN_3,FUN_2
9728,2146,CUBE_L,RET
9751,8521,FUN_2,FUN_3
9782,24592,FUN_3,FUN_2
9798,24699,CUBE_L,FUN_1
9802,10069,FUN_3,FUN_4
9826,5293,FUN_5,FUN_6
9848,25579,CUBE_L,RET
9850,14771,FUN_5,FUN_4
9877,23436,FUN_1,FUN_2
9884,4022,CUBE_R,RET
9886,8542,FUN_4,FUN_5
9887,3138,RET,CUBE_L
9902,27129,FUN_4,FUN_5
9930,10037,CUBE_L,RET
9935,6944,FUN_1,FUN_2
9960,11713,FUN_3,FUN_2
9976,24338,RET,CUBE_R
9977,9868,RET,CUBE_L
9980,15863,CUBE_R,RET
9991,20167,FUN_1,FUN_2
10009,14624,RET,CUBE_L
10072,21390,FUN_4,FUN_5
10073,2433,FUN_2,FUN_3
10075,21420,FUN_2,FUN_3
10099,6131,FUN_1,FUN_2
10131,18059,FUN_3,FUN_2
10138,7637,FUN_1,CUBE_L
10146,22408,FUN_3,FUN_2
10163,26013,FUN_3,FUN_2
10172,21484,RET,CUBE_R
10184,5007,FUN_2,FUN_1
10184,18798,FUN_3,FUN_4
