step,particle_id,from,to
3339,13269,FUN_2,FUN_1
3347,18061,FUN_1,FUN_2
3360,22588,RET,CUBE_L
3365,8089,CUBE_R,FUN_6
3379,11523,FUN_5,FUN_6
3408,25226,FUN_2,FUN_3
3409,7059,FUN_2,FUN_3
3442,27415,FUN_2,FUN_1
3461,16129,FUN_3,FUN_4
3463,24268,FUN_4,FUN_5
3464,22588,CUBE_L,RET
3466,10486,FUN_4,FUN_5
3468,14181,CUBE_L,RET
3476,24066,FUN_2,FUN_3
3479,5169,CUBE_R,FUN_6
3496,9809,FUN_5,FUN_4
3522,8693,FUN_2,FUN_1
3535,21668,RET,CUBE_L
3577,4459,FUN_6,CUBE_R
3578,1595,FUN_6,FUN_5
3578,10240,RET,CUBE_L
3582,12657,CUBE_R,FUN_6
3588,9919,FUN_2,FUN_1
3594,10086,FUN_4,FUN_5
3601,3598,FUN_6,FUN_5
3632,13731,CUBE_L,FUN_1
3655,7716,RET,CUBE_R
3657,19354,FUN_6,CUBE_R
3663,29825,RET,CUBE_L
3664,8202,FUN_6,FUN_5
3698,23609,FUN_4,FUN_5
3704,25187,FUN_3,FUN_4
3714,19929,RET,CUBE_L
3721,21668,CUBE_L,RET
3765,15959,RET,CUBE_R
3770,8864,FUN_4,FUN_3
3777,10223,FUN_3,FUN_2
3778,20333,FUN_1,FUN_2
3786,11115,FUN_6,CUBE_R
3793,27316,FUN_3,FUN_2
3797,22588,RET,CUBE_L
3805,15773,FUN_3,FUN_2
3810,15032,FUN_3,FUN_2
3818,21308,FUN_6,CUBE_R
3822,14287,FUN_4,FUN_3
3829,15254,FUN_4,FUN_3
3830,24032,CUBE_L,RET
3848,15170,CUBE_L,FUN_1
3856,2345,FUN_3,FUN_2
3860,14725,FUN_1,FUN_2
3864,21668,RET,CUBE_L
3871,1113,FUN_1,FUN_2
3873,6690,FUN_2,FUN_1
3881,21459,FUN_2,FUN_1
3923,24922,FUN_3,FUN_2
3933,7403,CUBE_L,RET
3936,8958,FUN_3,FUN_2
3938,19092,FUN_3,FUN_2
3944,27316,FUN_2,FUN_3
3959,16721,FUN_4,FUN_5
3981,6557,FUN_5,FUN_4
3986,7032,FUN_1,FUN_2
4002,13112,FUN_1,FUN_2
4019,1346,FUN_2,FUN_3
4023,5604,FUN_2,FUN_1
4023,17435,FUN_5,FUN_6
4030,17465,FUN_3,FUN_4
4049,21449,FUN_3,FUN_4
4058,8542,FUN_4,FUN_5
4065,22797,FUN_2,FUN_3
4077,17928,CUBE_R,FUN_6
4090,19670,FUN_3,FUN_4
4105,16763,FUN_1,FUN_2
4117,25187,FUN_4,FUN_3
4164,2660,FUN_3,FUN_2
4185,19990,FUN_4,FUN_5
4191,13109,FUN_4,FUN_3
4192,17714,FUN_4,FUN_3
4215,20488,FUN_3,FUN_2
4225,13617,RET,CUBE_L
4237,4966,FUN_3,FUN_4
4239,12383,FUN_4,FUN_5
4272,28083,FUN_4,FUN_3
4280,3144,FUN_3,FUN_2
4286,27536,FUN_2,FUN_3
4293,3053,FUN_4,FUN_3
4294,22325,FUN_4,FUN_3
4349,19487,FUN_1,FUN_2
4366,14454,FUN_4,FUN_3
4383,5310,FUN_2,FUN_1
4384,15401,RET,CUBE_R
4404,12908,FUN_3,FUN_2
4416,7717,RET,CUBE_L
4418,26327,FUN_1,CUBE_L
4419,21933,FUN_5,FUN_6
4444,7897,RET,CUBE_R
4454,12115,FUN_3,FUN_2
4456,24457,RET,CUBE_L
4481,13450,FUN_1,FUN_2
4483,20233,FUN_2,FUN_3
4485,21218,RET,CUBE_L
4494,27557,FUN_1,FUN_2
4511,22458,FUN_2,FUN_3
4518,23435,CUBE_R,RET
4542,19354,CUBE_R,FUN_6
4542,22744,FUN_1,FUN_2
4549,11563,FUN_3,FUN_2
4566,6131,FUN_1,FUN_2
4568,15705,FUN_2,FUN_3
4577,20591,RET,CUBE_L
4582,11403,RET,CUBE_R
4589,987,FUN_2,FUN_1
4590,22797,FUN_3,FUN_2
4613,26247,FUN_1,FUN_2
4627,27316,FUN_3,FUN_2
4634,15947,FUN_5,FUN_4
4647,26595,FUN_1,FUN_2
4658,22797,FUN_2,FUN_3
4661,28024,CUBE_R,FUN_6
4687,21459,FUN_1,FUN_2
