step,particle_id,from,to
3465,5035,FUN_3,FUN_2
3466,8419,FUN_2,FUN_1
3482,9001,RET,CUBE_L
3491,2211,FUN_1,FUN_2
3497,9001,CUBE_L,RET
3506,27432,CUBE_L,RET
3511,16173,FUN_2,FUN_1
3530,23755,FUN_5,FUN_4
3542,23314,CUBE_R,RET
3546,4408,FUN_3,FUN_2
3555,10424,FUN_1,FUN_2
3560,27928,FUN_5,FUN_4
3567,2250,CUBE_L,RET
3570,10895,FUN_2,FUN_3
3573,5358,RET,CUBE_R
3609,7484,FUN_2,FUN_1
3627,1588,FUN_3,FUN_2
3631,17040,FUN_2,FUN_3
3631,29858,FUN_4,FUN_3
3634,14688,FUN_3,FUN_2
3644,11841,FUN_5,FUN_4
3648,4004,RET,CUBE_L
3649,29744,FUN_3,FUN_4
3651,18972,FUN_5,FUN_4
3670,9700,FUN_6,CUBE_R
3694,4155,FUN_3,FUN_2
3701,9756,FUN_5,FUN_4
3715,11566,FUN_1,FUN_2
3717,28174,FUN_1,FUN_2
3740,5140,FUN_2,FUN_3
3743,18046,CUBE_R,RET
3755,13132,FUN_3,FUN_2
3755,25718,CUBE_L,RET
3766,9247,CUBE_R,FUN_6
3785,12661,FUN_2,FUN_1
3790,1805,FUN_6,FUN_5
3792,1771,FUN_2,FUN_3
3795,29201,FUN_6,FUN_5
3799,27459,FUN_1,FUN_2
3800,25664,CUBE_R,FUN_6
3810,4800,FUN_3,FUN_4
3811,26409,CUBE_R,RET
3827,19039,FUN_4,FUN_3
3832,18526,FUN_4,FUN_5
3834,14329,FUN_1,FUN_2
3850,1008,FUN_1,FUN_2
3855,25952,RET,CUBE_R
3859,7717,RET,CUBE_L
3859,24675,CUBE_R,FUN_6
3860,8521,FUN_2,FUN_3
3862,18167,FUN_2,FUN_3
3863,29245,RET,CUBE_L
3871,12134,FUN_2,FUN_1
3871,17252,CUBE_R,RET
3874,14831,FUN_5,FUN_4
3876,25718,RET,CUBE_L
3900,11584,FUN_4,FUN_5
3925,19476,RET,CUBE_R
3933,23868,FUN_2,FUN_3
3940,8542,FUN_4,FUN_5
3976,6264,FUN_4,FUN_3
3994,23436,FUN_1,FUN_2
3996,17711,FUN_3,FUN_2
4001,13721,FUN_3,FUN_4
4010,15437,FUN_1,CUBE_L
4014,8419,FUN_1,FUN_2
4014,23777,FUN_3,FUN_2
4016,13736,FUN_2,FUN_3
4017,8933,FUN_2,FUN_1
4037,16586,FUN_1,FUN_2
4044,19558,FUN_2,FUN_3
4046,843,CUBE_R,RET
4050,22816,FUN_3,FUN_2
4051,25488,FUN_3,FUN_2
4053,8378,FUN_4,FUN_5
4055,25253,FUN_3,FUN_2
4058,21829,FUN_3,FUN_2
4066,10753,FUN_6,CUBE_R
4068,26036,FUN_6,CUBE_R
4084,8958,FUN_3,FUN_2
4106,12925,FUN_2,FUN_3
4120,13044,FUN_1,FUN_2
4121,25488,FUN_2,FUN_3
4129,20233,FUN_2,FUN_3
4130,5860,FUN_5,FUN_4
4148,19308,FUN_5,FUN_6
4160,23631,FUN_2,FUN_1
4161,29602,FUN_6,FUN_5
4178,7371,FUN_2,FUN_1
4187,7525,FUN_2,FUN_3
4202,9001,RET,CUBE_L
4202,13165,FUN_3,FUN_2
4208,10654,FUN_2,FUN_1
4209,15889,RET,CUBE_L
4225,3937,FUN_2,FUN_1
4230,17240,FUN_3,FUN_4
4246,16718,FUN_2,FUN_1
4271,8078,FUN_3,FUN_2
4281,22934,FUN_3,FUN_2
4290,15027,FUN_1,FUN_2
4308,18490,FUN_5,FUN_4
4312,25718,CUBE_L,RET
4335,5675,FUN_1,FUN_2
4342,23868,FUN_3,FUN_2
4350,8548,FUN_2,FUN_3
4353,28415,FUN_3,FUN_2
4359,3983,FUN_3,FUN_2
4360,22677,CUBE_R,RET
4374,987,FUN_2,FUN_1
4379,4004,CUBE_L,RET
4380,2967,RET,CUBE_R
4390,14626,FUN_2,FUN_1
4390,26921,FUN_2,FUN_1
4400,24256,FUN_4,FUN_5
4415,11698,CUBE_R,RET
4450,21557,FUN_1,CUBE_L
4454,2660,FUN_2,FUN_3
4456,26952,RET,CUBE_R
4459,3501,FUN_3,FUN_4
4466,16804,FUN_3,FUN_4
4483,22800,FUN_1,FUN_2
4485,1129,RET,CUBE_R
4497,29952,FUN_1,FUN_2
4505,10686,FUN_2,FUN_3
4506,5767,FUN_1,FUN_2
4513,23755,FUN_4,FUN_5
4516,26276,RET,CUBE_L
4526,11770,FUN_4,FUN_5
4529,23076,FUN_4,FUN_3
4562,15437,CUBE_L,FUN_1
4583,8078,FUN_2,FUN_3
4583,29858,FUN_3,FUN_4
4594,21105,FUN_5,FUN_4
4594,24945,FUN_2,FUN_1
4600,23945,FUN_5,FUN_4
4614,20538,RET,CUBE_L
4628,16650,FUN_3,FUN_2
4656,1425,FUN_4,FUN_5
4663,20075,FUN_1,FUN_2
4665,7891,FUN_3,FUN_4
4666,19632,RET,CUBE_L
4669,29952,FUN_2,FUN_1
4693,6636,RET,CUBE_R
4694,5898,CUBE_R,FUN_6
4702,15923,FUN_3,FUN_2
4703,27931,FUN_5,FUN_4
4705,18063,FUN_1,FUN_2
4713,13759,FUN_4,FUN_5
4755,25323,CUBE_L,RET
4772,17529,FUN_3,FUN_4
4775,26118,FUN_4,FUN_3
4777,17798,FUN_3,FUN_2
4783,11114,RET,CUBE_R
4795,10424,FUN_2,FUN_1
4802,8131,FUN_3,FUN_2
4802,25567,FUN_2,FUN_1
4810,13450,FUN_2,FUN_1
4817,7499,FUN_2,FUN_1
4824,28678,FUN_1,FUN_2
4846,19929,CUBE_L,RET
4868,10169,CUBE_L,RET
4869,28176,CUBE_R,RET
4884,17240,FUN_4,FUN_3
4934,8541,RET,CUBE_R
4945,16579,FUN_2,FUN_1
4949,5310,FUN_1,FUN_2
4951,18830,FUN_4,FUN_3
4963,10223,FUN_2,FUN_3
4965,7982,FUN_3,FUN_2
4966,16075,FUN_2,FUN_3
4970,28832,FUN_2,FUN_3
4982,24044,FUN_2,FUN_1
4993,17258,FUN_2,FUN_1
4996,19340,FUN_2,FUN_3
4997,20810,FUN_6,FUN_5
5013,5788,CUBE_R,RET
5035,23587,FUN_3,FUN_2
5039,4040,FUN_4,FUN_5
5041,6264,FUN_3,FUN_4
5041,19549,FUN_5,FUN_4
5043,23609,FUN_4,FUN_5
5052,29519,FUN_1,CUBE_L
5063,10291,FUN_2,FUN_1
5073,20233,FUN_3,FUN_2
5100,18223,CUBE_R,RET
5110,14688,FUN_2,FUN_3
5116,18490,FUN_4,FUN_5
5138,22302,FUN_1,FUN_2
5160,10012,FUN_2,FUN_3
5169,6621,FUN_2,FUN_3
5180,7371,FUN_1,FUN_2
5194,15424,FUN_4,FUN_5
5209,24105,RET,CUBE_L
5213,22245,FUN_6,CUBE_R
5215,27107,CUBE_L,RET
5216,8128,FUN_2,FUN_3
5229,23587,FUN_2,FUN_3
5230,6690,FUN_2,FUN_1
5233,10179,FUN_2,FUN_3
5236,18965,FUN_2,FUN_3
5247,13724,RET,CUBE_L
5261,8699,FUN_1,FUN_2
5290,5398,CUBE_R,RET
5293,5358,CUBE_R,RET
5294,23491,FUN_3,FUN_2
5309,21829,FUN_2,FUN_3
5318,25567,FUN_1,FUN_2
5328,24549,CUBE_L,FUN_1
5339,276,FUN_3,FUN_4
5350,11210,FUN_3,FUN_4
5364,11157,FUN_2,FUN_1
5367,10085,FUN_2,FUN_3
5370,6043,FUN_5,FUN_4
5376,20552,FUN_2,FUN_3
5378,19092,FUN_3,FUN_2
5399,10169,RET,CUBE_L
5439,13165,FUN_2,FUN_3
5451,19853,FUN_1,FUN_2
5476,26543,FUN_1,FUN_2
5479,9661,FUN_5,FUN_6
5479,16470,FUN_6,FUN_5
5523,25488,FUN_3,FUN_2
5530,14667,FUN_2,FUN_3
5546,22934,FUN_2,FUN_3
5554,6596,CUBE_L,RET
5554,28509,CUBE_L,RET
5569,15662,FUN_3,FUN_4
5570,2846,FUN_3,FUN_2
5578,8669,FUN_5,FUN_4
5583,4599,CUBE_L,RET
5600,29284,CUBE_R,RET
5601,25253,FUN_2,FUN_3
5616,22934,FUN_3,FUN_2
5632,8548,FUN_3,FUN_2
5633,13044,FUN_2,FUN_1
5640,2247,FUN_6,FUN_5
5643,15923,FUN_2,FUN_3
5644,6621,FUN_3,FUN_2
5658,13732,FUN_3,FUN_2
5680,17988,CUBE_R,RET
5692,22934,FUN_2,FUN_3
5712,15027,FUN_2,FUN_1
