step,particle_id,from,to
3965,10063,FUN_6,FUN_5
3973,11242,FUN_2,FUN_1
3974,28691,FUN_3,FUN_4
3987,29560,FUN_3,FUN_4
3996,1491,FUN_3,FUN_4
3998,10424,FUN_2,FUN_1
4003,19245,FUN_3,FUN_2
4006,10146,FUN_6,FUN_5
4009,6930,CUBE_R,RET
4029,28024,CUBE_R,FUN_6
4037,19344,RET,CUBE_L
4037,21880,CUBE_L,RET
4041,2455,FUN_4,FUN_5
4051,5675,FUN_1,FUN_2
4060,3948,FUN_6,CUBE_R
4063,26276,RET,CUBE_L
4068,20087,FUN_4,FUN_5
4070,544,RET,CUBE_R
4080,24433,CUBE_R,FUN_6
4101,17548,FUN_2,FUN_3
4111,15285,FUN_1,FUN_2
4113,18605,CUBE_L,RET
4149,18214,FUN_2,FUN_3
4152,5123,FUN_1,FUN_2
4160,3100,FUN_6,CUBE_R
4162,23076,FUN_4,FUN_3
4166,29052,FUN_2,FUN_3
4169,23094,FUN_2,FUN_3
4178,10286,FUN_5,FUN_4
4179,25118,FUN_2,FUN_1
4198,27088,FUN_2,FUN_1
4236,26964,FUN_6,FUN_5
4241,28247,FUN_2,FUN_3
4254,26944,CUBE_L,RET
4264,14454,FUN_4,FUN_3
4285,709,FUN_4,FUN_3
4295,10577,FUN_2,FUN_1
4308,24946,CUBE_R,FUN_6
4315,7403,RET,CUBE_L
4328,8798,FUN_2,FUN_1
4334,22706,FUN_4,FUN_3
4344,4314,FUN_1,FUN_2
4352,2406,FUN_3,FUN_4
4352,11902,FUN_5,FUN_6
4352,18411,FUN_3,FUN_4
4355,16039,FUN_2,FUN_1
4362,18050,FUN_2,FUN_3
4372,5065,FUN_2,FUN_1
4373,12312,FUN_5,FUN_4
4381,16144,RET,CUBE_R
4383,12711,CUBE_L,RET
4390,12746,FUN_6,CUBE_R
4396,12569,FUN_6,FUN_5
4397,12702,FUN_3,FUN_2
4398,15161,RET,CUBE_L
4401,12165,FUN_3,FUN_2
4410,17975,FUN_6,FUN_5
4433,6132,FUN_2,FUN_3
4441,22064,FUN_2,FUN_1
4451,15198,FUN_3,FUN_2
4451,25754,FUN_3,FUN_2
4481,16231,FUN_2,FUN_1
4489,25024,FUN_3,FUN_2
4501,14823,FUN_4,FUN_3
4504,25134,FUN_2,FUN_1
4506,534,FUN_1,FUN_2
4517,8625,CUBE_L,FUN_1
4532,24009,FUN_2,FUN_1
4536,4544,RET,CUBE_R
4538,23835,FUN_3,FUN_4
4548,22797,FUN_2,FUN_3
4577,16128,FUN_6,FUN_5
4580,1125,FUN_3,FUN_2
4580,6264,FUN_3,FUN_4
4621,3035,FUN_3,FUN_2
4628,22515,FUN_2,FUN_1
4638,14733,RET,CUBE_L
4649,21126,RET,CUBE_R
4659,13260,FUN_3,FUN_4
4673,5592,RET,CUBE_R
4698,2025,CUBE_R,RET
4706,26414,FUN_5,FUN_6
4707,2347,FUN_2,FUN_1
4716,23827,CUBE_L,FUN_1
4739,18061,FUN_1,FUN_2
4740,5135,FUN_3,FUN_2
4765,26489,FUN_4,FUN_5
4767,10085,FUN_3,FUN_2
4781,25981,FUN_1,FUN_2
4784,3951,FUN_5,FUN_6
4786,29867,FUN_4,FUN_3
4809,2466,FUN_1,FUN_2
4833,10891,RET,CUBE_L
4839,28485,CUBE_R,FUN_6
4860,27347,CUBE_R,RET
4883,22302,FUN_1,FUN_2
4895,1459,FUN_3,FUN_4
4895,7042,RET,CUBE_L
4898,29967,FUN_2,FUN_3
4899,52,CUBE_L,RET
4927,4509,FUN_5,FUN_6
4930,4408,FUN_3,FUN_2
4940,25891,FUN_5,FUN_4
4947,26266,FUN_4,FUN_3
4950,20538,RET,CUBE_L
4971,1162,FUN_2,FUN_3
4978,12572,FUN_1,FUN_2
5004,27900,FUN_1,FUN_2
5006,21958,CUBE_R,RET
5007,14181,CUBE_L,RET
5020,16644,FUN_4,FUN_5
5023,6760,FUN_3,FUN_2
5029,24734,FUN_6,FUN_5
5032,22744,FUN_1,FUN_2
5042,3797,FUN_3,FUN_2
5066,5915,FUN_4,FUN_5
5078,13023,FUN_2,FUN_1
5092,11447,CUBE_L,RET
5095,29884,FUN_4,FUN_3
5104,14743,FUN_2,FUN_3
5105,26090,FUN_2,FUN_1
5108,16586,FUN_1,FUN_2
5111,25514,CUBE_L,RET
5116,3053,FUN_4,FUN_3
5116,21162,FUN_6,CUBE_R
5129,888,RET,CUBE_L
5132,15054,FUN_4,FUN_3
5135,21195,FUN_5,FUN_4
5137,11386,FUN_3,FUN_4
5144,26258,FUN_3,FUN_4
5191,19390,FUN_3,FUN_2
5204,1012,RET,CUBE_L
5216,13536,FUN_3,FUN_2
5216,16731,FUN_2,FUN_3
5218,18508,FUN_3,FUN_4
5234,13099,FUN_2,FUN_1
5258,21662,FUN_3,FUN_2
5277,20470,FUN_3,FUN_2
5278,22873,FUN_4,FUN_5
5280,2211,FUN_1,FUN_2
5283,2039,FUN_1,FUN_2
5284,22245,FUN_6,CUBE_R
5289,28832,FUN_2,FUN_3
5290,23485,FUN_2,FUN_1
5312,10240,RET,CUBE_L
5319,3806,FUN_3,FUN_2
5343,4036,FUN_2,FUN_3
5375,28741,FUN_3,FUN_2
5383,18280,FUN_3,FUN_4
5396,2578,FUN_2,FUN_3
5398,4346,RET,CUBE_R
5413,22040,FUN_1,FUN_2
5423,1461,FUN_3,FUN_2
5441,2276,CUBE_R,RET
5445,2804,CUBE_L,FUN_1
5457,1373,FUN_1,FUN_2
5461,7565,FUN_3,FUN_2
5464,8542,FUN_4,FUN_5
5464,19340,FUN_2,FUN_3
5477,6431,CUBE_L,RET
5484,9874,FUN_3,FUN_2
